Team No,Year,Segmented Text
21,2023,"By introducing a rogue node into the ROS environment, we can effectively publish false or null transform data for any of the hardware components of the robot. By ensuring this rogue node publishes data at a higher frequency than legitimate nodes, it can supersede genuine transform data, thereby effectively excluding or obscuring the desired links. Hence, to tackle either the camera or the wheels in our case, the rogue node must cancel the presence of the wheel link and camera link."
21,2023,"When the  ÷wheel link' is excluded or obscured within the tf tree, the robot loses its primary frame of reference for its own position and orientation. Without this pivotal link, all relative transformations associated with the robot's movement components become undefined. This results in the robot's system failing to issue movement directives to its motors, even if they are physically operational. The robot perceives itself as lacking the mechanism to move, leading to a state of functional stasis. Additionally, any queries regarding the robot's spatial status Óbe it position, velocity, or orientation Ówill consistently return misleading or default feedback."
21,2023,"When the camera link the robot becomes effectively blind to its visual surroundings. Despite the physical camera possibly capturing environmental visuals, the system remains oblivious due to the perceived non-existence of the camera link."
21,2023,This state negates functionalities tied to RGB perception and object recognition. Any operation reliant on visual feedback or data becomes dysfunctional as the robot's system believes it lacks the apparatus to visually perceive.
21,2023," Communication links between robot and external systems: Wireless communication links, like Wi-Fi or radio connections, can always be vulnerable to interference, jamming or interception. The data relay between the wifi router and the robot or that between the router and the external computer can always be intercepted if access to any of the devices and especially the router is compromised. A simple example would be a Man-in-the-Middle attack that would allow the attacker to act as a proxy between the devices allowing them to intercept traveling data packets and either tampering collected data or sending faulty instructions to the robot."
21,2023," Processing Resources & Battery life: The computing hardware on the robot may have limited processing power and memory; furthermore, it might also have a limited battery life, if it is running on a battery."
21,2023,"If the system isn't secure enough and can have actual vulnerabilities, a form of denial-of-service attack can be launched to bombard the device with computationally intensive tasks that can cause delays or system crashes or even run in the background draining device battery."
21,2023," Software Bugs & Firmware Vulnerabilities: Software running on the robot, including the Robot Operating System (ROS) and control algorithms, can contain bugs or vulnerabilities that may be exploited by attackers to gain control or disrupt operations. In addition, firmware in components like sensors and actuators can have vulnerabilities that, if exploited, could lead to unexpected behavior or control issues."
21,2023, Regular software and firmware updates to patch known vulnerabilities.
21,2023,"Following can be done through actions like firewall installation: - Secure configuration of communication channels, including encryption and authentication."
21,2023, Network segmentation to limit access to critical components.
21,2023, Intrusion detection and prevention systems to detect and respond to suspicious activities.
21,2023, Code reviews and security testing to identify and address software vulnerabilities.
21,2023," Strong access controls to prevent unauthorized access to the robot's hardware and software.  Physical security measures to protect against tampering and unauthorized access to the robot The unique characteristics of the construction environment, where heavy machinery and human workers coexist, create a high-stakes scenario. If I had malicious intentions, I may aim to compromise the robotic system to gain a competitive edge, steal proprietary construction plans, or disrupt operations for financial gain."
21,2023,"The consequences of such a compromise could be profound: construction project delays, potential safety hazards to human workers, substantial financial losses for construction companies due to downtime and rework, and significant damage to a company's reputation. Such actions not only jeopardize business continuity but also pose risks to the safety and well-being of individuals working in this dynamic and safety-sensitive setting."
21,2023,"Intro & Thought Process: As we prepared for the ""Hack My Robot"" hackathon, our approach was  thorough and strategic."
21,2023,"We carefully analyzed each competition criterion,  preparing for various scenarios we might face during the event."
21,2023,Our team focused on being well-prepared.
21,2023,"Through detailed simulations and  careful planning, we aimed to not just achieve the goals set before us, but to  surpass them."
21,2023,"This poster presents our strategic plan, highlighting the  focused preparation and teamwork that have been the hallmark of our  journey to the hackathon."
21,2023,"It's a showcase of our unified approach: methodical, ready to tackle  challenges creatively, and poised for success in the competition."
21,2023,"Finding Sensitive Data: Objective 3: Accessing Sensitive Robot Files  Scenario:  The competition's critical phase involves accessing a sensitive .ifc  design file stored within the robot, which contains vital information about the  constructed building. Tools & Techniques:  Building upon the methodologies developed in Objective  3, our tactics will evolve to encompass advanced file infiltration techniques."
21,2023,We are equipped with:  File System Analysis Tools: To navigate the robot's storage architecture.
21,2023,Advanced Decryption Software: For cracking file protection and accessing  the .ifc file.
21,2023,Custom Scripts and Algorithms: Specifically designed to automate the  search and retrieval process of the sensitive file.
21,2023,"Increasing Waypoint Duration: Objective 5: Operational Timing Alteration  Scenario:  we confront the challenge of modifying the Turtlebot's scheduled  wait times at each waypoint, directly affecting the excavation process."
21,2023,"Tools & Techniques:  Inspired by the creative approach outlined in response  to Question 2, our strategy involves:  Introduction of a Rogue ROS Node: To inject false transform data and  manipulate the robot's perception of time spent at waypoints."
21,2023,Frequency Manipulation: Ensuring our rogue node's data takes  precedence by broadcasting at higher frequencies than legitimate nodes.
21,2023,"Operational Deception: By distorting the robot's frame of reference, we  induce a functional stasis, leading to extended wait times."
21,2023,"Gaining Access: In preparation for the ""Hack My Robot"" hackathon, our team meticulously  constructed a series of strategic scenarios to hone our skills and ensure our  readiness for the diverse challenges of the competition."
21,2023,"Recognizing the  critical importance of cybersecurity and password acquisition, we focused on  three primary objectives that formed the crux of our simulation exercises:  Objective 1: Wi-Fi Password Acquisition & Social Engineering for  Computer Access  Scenario:  We anticipated the need to decipher the common yet unaltered  Wi-Fi password."
21,2023,We also prepared for the possibility of needing to deduce  Bob's personal password.
21,2023,Tools & Techniques:  We employed a combination of password cracking  software and databases of the most common passwords.
21,2023,"To refine our  speed and accuracy, we practiced with timed drills, simulating the time  constraint of the competition."
21,2023,"Tools include John the Ripper, nmap, aircrack  -ng, and more."
21,2023,"Objective 2: Robot Login Credentials  Scenario:  For obtaining the robot's SSH login credentials, we anticipated the  challenge of locating and interpreting the secured file on Bob's computer. Tools & Techniques:  Our approach included practicing with encryption and  decryption tools to understand potential security enhancements made to the  SSH credentials file."
21,2023,We also familiarized ourselves with various file system  structures to efficiently search for and retrieve hidden or obfuscated files.
21,2023,"Altering the RobotÕs Path: Objective 4: Path Redirection Mastery:  Scenario:  The Turtlebot's path is predetermined, but our aim is to showcase  our ability to adapt its trajectory creatively and safely."
21,2023,"Tools & Techniques:  Leveraging the data from the LiDAR sensor and  understanding the physical dimensions within the arena, we employ:  Custom Algorithm Development: To recalibrate the bot's navigation  system."
21,2023,Simulation Software: For testing path alterations in a controlled virtual  environment.
21,2023,"Sensor Exploitation: To manipulate the LiDAR readings, thereby changing  the bot's perception of its surroundings."
21,2023,"Compromising Robot Availability:  Objective 6: Ensuring Controlled Availability:  Scenario:  Aiming for a precise level of disruption, we plan to impact the  Turtlebot's availability as stipulated."
21,2023,Tools & Techniques:  Network Traffic Analysis & Spoofing: To identify vulnerabilities within the  robots communication protocols and introduce tailored disruptions.
21,2023,"Resource Saturation Scripts: Custom scripts designed to subtly increase  the load on the robots processing capabilities, decreasing its operational  efficiency."
21,2023,"Service Disruption Algorithms: Advanced algorithms to orchestrate a full  denial of service without physical interference, respecting the  competitions ethical boundaries."
21,2023,"So for today's competition, we were trying to simulate a scenario where hacker walks by a construction site. And for some reason, the hacker had the intent to sabotage an excavator that's working at that construction site. And we had to go through the possible ways to attack that robot and sabotage the construction process."
21,2023,"So the way we constructed our presentation is by going through the ways we, by walking through the criteria that we were given and then how we prepared for each one and how we implemented it in the competition itself."
21,2023,"So for the gaining access phase, where we had to gain access into the Wi-Fi, the external computer, and the robot itself, we actually prepared for that by first turning our."
21,2023,"So we had one of the laptops equipped with Kali Linux, and then we used the wireless interface card to go into monitor mode and capture the handshake and then get the information about the Wi-Fi router."
21,2023,"And then after that, we launched a dictionary attack against the Wi-Fi router using the information we gathered."
21,2023,"Unfortunately, we didn't get the password at the end, even though we found it in the dictionary that we were using. And the password was harley05."
21,2023,"It was the way the script, the attack worked."
21,2023,"Like the actual attack said that it found the password, but it found the wrong password even though the dictionary had the actual password."
21,2023,"And then for finding the password of the external computer, we had a script we generated using ChatGPT actually, and then it made a word list of all the possible combinations of the passwords using the word list that was given to us, which is the data from Bob."
21,2023,"And again, we found a password for that, but we were running that against the wrong IP address."
21,2023,So that was really unfortunate.
21,2023,"So since we weren't able to gain access to the external computer, we just had to ask for the SSH password to be able to get into the robot."
21,2023,So moving on to the third objective.
21,2023,"So the other part that has to be done in this application is about finding sensitive data in the robot itself. So once we had access to the robot through SSH, we were able to file filtration system, which basically just running a command that help us to identify a file that contains sensitive information."
21,2023,And of course this is what a potential attacker would try to do.
21,2023,"Once they access the robot, they'll try to understand maybe what the robot is trying to do and maybe through that understanding they can help either to change that plan or cause any damage or any other interference to the ongoing process."
21,2023,"So after we were able to run that command, we're able to retrieve the file that contains a sensitive format using the research based on the file format, which is IFC, and through that we're able to find a file and we're able to display."
21,2023,So that was one of the successful things that we were able to accomplish throughout the project.
21,2023,"Okay, so moving on to the actual robot."
21,2023,"After gaining access to the robot, what we decided to do was to switch control from the user's pc to our pc. So we set a master to our PC and basically access the robots through that."
21,2023,"So for altering the robot stuff, well, basically we noticed that the waypoints were stored in the scan position CSV file."
21,2023,So what we're intending to do was to get into that file and alter.
21,2023,"Well, I think one of the requirements for that was to make sure there were no collisions."
21,2023,So for that we could have moved around using tele operation to find the limitations of the space before changing the scan positions in the CSV file.
21,2023,"In addition to that, I think for the 3.2, I think what we had to do for that was to detect the human being, which was also scope of the scan."
21,2023,So for that we also planned to use study operation to find the specific location and then write that into the CSV file to include that in the waypoint of the robot.
21,2023,"For the last one, similarly, I mean building the map, we would be able to see the position of the cement silo, we would be able to find the position of that and we can just navigate around that."
21,2023,"Unfortunately for us, when we launched our RViz, we started getting a couple of transformation errors, which made it very difficult for us to perform any of these tasks."
21,2023,So just adding on some of the things that we have learned from this project.
21,2023,"Of course, one of the important, of course the importance of having a high security in most of this sensitive data."
21,2023,"Because again, if it was easier for us just to get the password, just to like a very simple Python script, that means this kind of implication can lead to a more dangerous impact in real life if those attackers able to access this information."
21,2023,"And so again, we learned how important it is to ensure the high security of this information."
21,2023,And practical they are also present system.
21,2023,But also this competition pushed us to actually understand how we can deal with wireless connections and ethernet connections.
21,2023,Though we run through some challenges.
21,2023,"But I do believe that through this understanding, I will be able to apply later on to how we can help to advance the security of our robots."
21,2023,But also other technological developments such as AI and other engineering progress.
22,2023,"To compromise the data, we first need access to at least one of the following elements in the system: the external computer, the robot computer, or the local network. We can use social engineering techniques to trick the user of the external computer and the concerned employees with the system into allowing us to get physical access to one of the previously mentioned three components."
22,2023,"For this, it is possible to use spear phishing attacks with SMTP relay services to deliver spoofed emails that look legitimately from a supervisor on the construction site."
22,2023,"Then, a USB Rubber Ducky device can be used to compromise the external computer's data or access it remotely from the LAN."
22,2023,"This malicious USB-like device is recognized as a keyboard by the computer, allowing it to send keystrokes using a stored script written in DuckyScript language."
22,2023,"Thus, we can download critical data from the computer, including admins' credentials, visualizations, and construction plans, or have a remote control on that computer."
22,2023,We can also access the local network via ethernet and for that we need physical access to the router or we can attack the WIFI network using a disassociation attack.
22,2023,"For the last mentioned attack, we can send a forged deauthentication frame to the robot computer that will then try to reconnect to the router; it becomes possible to capture the authentication handshake and crack it using a dictionary attack; this attack can be automated using a tool like Wifite."
22,2023,"Once we are on the network, we need to identify the IP address of the host running the ROS master (the robot computer). For this, we scan the network to figure out the connected machines and then search the host with open port 11311; it becomes possible to send requests to the ROS master to get information related to the ROS network (data published by the nodes, topics, and services...)."
22,2023,"Additionally, if the robot computer's SSH port is open, we can try a dictionary attack on the SSH credentials."
22,2023,"If we get them right, we can have access to the computer, and modify or delete critical data and parameters for the entire system."
22,2023,"We can also perform a Stealth Publisher Attack [Penetration testing ROS, Dieber et al.]"
22,2023,using some ROS master and slave API calls.
22,2023,"This allows us to disconnect a subscribed node to a particular topic from all publisher nodes and connect it to our malicious node to send arbitrary data, thus affecting the data integrity and availability."
22,2023,"A Malicious Parameter Update Attack [Penetration testing ROS, Dieber, et al.]"
22,2023,"that allows us to locally update the value of a parameter to which the node is subscribed is also possible. For this, we send an unsubscribeParam XMLRPC request to the node to stop it from receiving the correct value from the parameter server, then inject our value for that parameter by sending a paramUpdate XMLRPC request to the node."
22,2023,"However, this works on the nodes made with C++ only."
22,2023,"To compromise the operation, we can exploit the vulnerabilities across the different levels of the system, from lower levels of hardware to higher levels of the HMI interface. This exploitation is performed with the intent of negatively affecting availability, integrity, and communication between the system components."
22,2023,"After gaining access to the network, we can inject malicious data to subscribed nodes to a topic using a Stealth Publisher Attack. Altering the data provided for subscribed nodes can stop the system or lead to unpredictable outcomes."
22,2023,We can also target specific nodes and send a shutdown XMLRPC request to the slave API to stop the node leading the operation to be stopped or disturbed.
22,2023,"It is also possible to make use of the Stealth Publisher Attack and perform another attack called:  Action person-in-the-middle attack  [Penetration testing ROS, Dieber, et al.]. This relies on attacking the ROS actions by using multiple malicious publisher nodes to interfere between the action client and server. Additionally, to bring down the TCPROS interactions between nodes, we can use  SYN-ACK DoS flooding attacks for ROS [RHM, V.Mayoral ÔVilches]."
22,2023,"This relies on overwhelming a node with SYN segments without actually establishing the connection and eventually leaving it (the node) with no available connection; thus, the target node becomes unable to send or receive data."
22,2023,"We can also isolate a service [Penetration testing ROS, Dieber et al.] from the ROS network and register it into our attacking system."
22,2023,"For this, we create a second ROS master process and use the unregisterService method to trick the ROS master into removing the targeted service from its internal list."
22,2023,"Moreover, we can attack the SLAM algorithm by spoofing against LiDAR: we can falsify the distance to an object by sending a laser pulse that mimics the correct reflected laser. When a spoofed laser is detected before the correct reflected laser, the scan matching algorithm will produce a wrong map which may cause loss of self-location and wrong robot control."
22,2023,It is worth noting that these attacks can be combined with a deauthentication attack on the robot computer to disconnect it from the network so correcting the system or shutting down the robot won't be possible.
22,2023,"On the hardware side, considering that the inertial measurement unit (IMU) is a MEMS (microelectromechanical system) component, it can be deduced that this component is vulnerable to acoustic and mechanical waves by design. Consequently, with an acoustic wave generation system tuned at the resonance frequency of the system, we can inject a false acoustic signal that resonates the IMU MEMS structure and finds its way directly to the robot computer."
22,2023,This leads the system to become disturbed by wrong acceleration measures and thus take the wrong action.
22,2023,"These attacks are model-specific, so an IMU (Inertial measurement unit) profiling is necessary before attempting to perform the attack."
22,2023,"Starting from the higher levels of the system to the lower levels, we can identify many vulnerabilities varying in criticality related to different components. These vulnerabilities are characterized by a diverse array of attributes, encompassing elements ranging from software to hardware, and extending even to human actors. Here are the most important vulnerable components from higher levels to lower levels."
22,2023,"First, we find the employees who are responsible for controlling the robotic system in particular and those who are providing physical security to the construction site in general."
22,2023,That is due to the fact that small human mistakes are mostly the reason behind successful and severe cyber-attacks; according to the IBM Cyber Security Intelligence Index Report: 'Human error was a major contributing cause in 95% of all breaches.
22,2023,"Moving down in the system abstraction levels, we find that ROS1 lacks important security mechanisms including authentication, authorization, and encryption for data confidentiality. These ROS1 weaknesses are amplified by the lack of security in the field of Operational Technology (OT). Moreover, ROS1 CVEs history shows that it is vulnerable to several binary exploitation techniques such as buffer overflow, integer overflow, and infinite loops. Some of these vulnerabilities are so critical that they can lead to remote code execution."
22,2023,"Concerning the local-area network, we can observe that the Wi-Fi is vulnerable by design due to the lack of management frames' encryption."
22,2023,"This makes spoofing attacks easy to achieve with much severe damage to the network. This is why Wi-Fi networks are known to have insufficient detection and monitoring; consequently, attacks are not detected."
22,2023,"At a very low physical level, sensors (including inertial measurement units and magnetometers ?)"
22,2023,are vulnerable by design as well.
22,2023,"In other words, a sensor that is meant to capture a certain kind of signal is not meant to recognize whether the captured signal is coming from a desired legitimate source or is just mimicked for attack purposes. Figuring out the legitimacy of the captured signal is almost impossible without the usage of sophisticated techniques which are software-assisted most of the time."
22,2023,"To reduce the vulnerabilities, we would focus on conducting cybersecurity awareness training in favor of the employees who are responsible for controlling the robotic system in particular and those who are providing physical security to the construction site in general."
22,2023,"By this, we make it much harder for hackers to access the site in general and the network in particular, preventing them from starting their attacks in the first place."
22,2023,"For the ROS1 vulnerabilities, we would make some modifications to take confidentiality into consideration by using a lightweight asymmetric encryption algorithm like ECC. With that in mind, we can encrypt communications within the ROS network and verify the identity of the master as well. From an implementation viewpoint, this can be done by modifying the ROS1 elements to handle the generation of private and public key pairs. The generated public key can be securely shared with the other communicating nodes using Diffie-Hellman key exchange."
22,2023,This is known as Elliptic-curve Diffie-Hellman (ECDH).
22,2023,"To have authentication and identity verification in the ROS network, we would also add an authentication server. The nodes will first reach the authentication server with an authentication request containing the identity of the nodes and the necessary credentials for authentication; the authentication server will then respond with a token (we can use a JWT token) that can be used for signature verification during the subsequent API calls in the ROS network."
22,2023,"Additionally, we would implement network intrusion detection and intrusion prevention using tools like Snort. We can write our Snort rules based on the patterns we found while studying attacks on the ROS1 networks."
22,2023,"For attacks on the Wi-Fi, we would build a device for detecting deauthentication attacks by sniffing the wifi network and filtering for deauthentication packets."
22,2023,"In case of suspicious activity, an alert should be triggered."
22,2023,We would also use strong Wi-Fi passwords to make it very hard and nearly impossible for someone to crack the password.
22,2023,"For injection attacks on the hardware, we can make modifications to hardware and/or software. For acoustic injection attacks, we can prevent the injected signal from reaching the central processing system by using a filter that excludes the resonance frequencies of the system (integrate MEMS sensors with security in mind)."
22,2023,"If it is undesirable to make changes on the hardware level, we can use sophisticated software techniques, but at a higher performance cost, to filter out the undesired signals."
22,2023,A much more sophisticated technique with a higher cost is to create an anomaly detection node that analyzes the sensors' time series.
22,2023,"In case of sensor anomaly, the robot enters a special state in which it stops relying on the data coming from sensors; the supervisor will be alerted consequently about a potential security issue."
22,2023,"Our motivation to compromise such a system would be to cause financial losses, disrupt operations, and cause reputational damage to the company providing the autonomous excavator service and the company or companies concerned with the construction site for the benefit of other companies competing with the victim companies. Affecting their reputation can be done by causing damage to the machines and/or humans working at the construction site, delaying the project, and making it cost more budget."
22,2023,"As attackers, we can be motivated by one of the competitors of this company in case they finance a cyber attack on them, which is a common thing in the cyber world."
22,2023,"Another motivation would be to use the excavators in a cyberwar context as an additional force by controlling the excavators' movement and placement, we can also exfiltrate confidential data related to the construction plans if the construction site was for a military base for example."
23,2023,"For compromising the data, several types of attacks can be attempted."
23,2023,The first type of attacks if the robot is not physically covered and secure are physical attacks.
23,2023,"Since the robot's computer contains external ports, one may use a USB Rubber Ducky to run a malicious script  to read/modify the data file since it is not encryoped, it can also be used to get access to the network and run other attacks remotely."
23,2023,"Alternatively, we may develop a compromised firmware update."
23,2023,"If the physical access into the robot is impossible even with clever social engineering, we can still perform physical attacks on the robot's data in a distance through intense magnets that trick the robot's magnetometer sensor into providing wrong data."
23,2023,"If the robot's environment is not properly covered, the usage of jamming lasers can be used to fake distance data perceived by LIDAR sensor."
23,2023,"In addition to the physical attacks, virtual attacks to compromise the data are also feasible."
23,2023,"The most straightforward approach is to use jammers to prevent establishing a connection with the Wi-Fi network, disallowing the receipt of any data from external computer. Moreover, we can create a race condition through continuous incorrect replies to the access point before the legitimate device, preventing any transmission of data. We can also attempt to trick the robot to connect to a Rogue Access Point, we need to clone the original AP (SSID, MAC Address) with open access (no password) and can send deauthentication packets to disconnect the robot from the original AP,  then the the robot may automatically connect to our RAP and start operating under our network, thus we'll control everything."
23,2023,"After getting inside the network through one of the previously mentioned attacks, we will exploit the vulnerable stateless API that ROS utilizes for communication between master and slave nodes."
23,2023,"Further, we can use a stealth publisher attack by aiming to inject false data into other nodes. Then, we utilize the PublisherUpdate call to isolate the subscriber from regular publisher nodes that are used for data sharing across the nodes. The same command forces them to subscribe to our attacker publisher node."
23,2023,This would allow us to inject malicious code and data to the ROS nodes.
23,2023,"Alternatively, we can perform man-in-the-middle attack by utilizing Stealth Publisher to perform eavesdropping where the newly created node sends data directly to us."
23,2023,Tools that can be used for such attacks include Roschaos and ROSPenTo.
23,2023,"Many of the previously mentioned attacks in Q1 can also be used to compromise the robot's operations. First of all, physical attacks can be used to damage parts of the robot (e.g. sensors and actuators) which should disallow the robot from performing its operations."
23,2023,USB Rubber Ducky can also be used to maliciously alter the robot's operations.
23,2023,"Furthermore, SLAM algorithms are known to have a major downside of accumulating localization errors causing substantial derivation from actual values. Depending on the specific environment in which the robot is operating, we can plan continuous small tweaks to this environment that can accumulate errors as the robot moves in its closed path causing substantial derivation in the data and preventing it from correctly performing its operations. In addition, we can cleverly plan a supply chain attack to perform a built-in obsolescence in the robot's actuators preventing them from successfully operating or by installing a compromised firmware or kernel that contain vulnerabilities."
23,2023,"If such physical attacks are not feasible, virtual attacks can also be attempted."
23,2023,"The robot requires establishing a connection with the external computer in order to initialize its operation. Therefore, by using jammers to prevent such connection, the robot may not start its operations at all."
23,2023,"Moreover, by getting inside the network through the attacks mentioned in Q1, we can perform a stealth publisher attack through which we inject malicious code that stops or alters the operations of the robot while continuously reporting fake normal data to the external computer."
23,2023,Altering the operations can even include self-damage of the robot.
23,2023,"Furthermore, we can perform service isolation attack for the purpose of isolating a service within ROS from the network of nodes, which consequently affect the successful performance of the robot's tasks."
23,2023,This is done by getSystemState command to get the target node and unregisterService to unregister it.
23,2023,"Once again, Roschaos and RosPenTo can be used for those attacks."
23,2023,"Another potentially vulnerable party within the system is the external computer. One may use social engineering, physical attacks, virtual attacks on the external Wi-Fis or network that the computer can be connected to, or a malicious open wi-fi in order to target the external computer."
23,2023,"Since this computer commands are prioritized over ROS commands, we send commands directly toward the robot to compromise its operations."
23,2023,"Authentication is stateless and registration parameters are only sent by parameters and not stored in a state, meaning that anyone can impersonate the original node."
23,2023, Peer to peer connection makes it more vulnerable since any connection can be established between any two nodes without being authenticated by a centralized entity and there is no cryptographic signing to ensure trust worthiness of the communication source.
23,2023," There is no integrity, confidentiality."
23,2023,Since the ROS API uses XML-RPC which is lightweight and doesn't support end-to-end encryption by default.
23,2023,and it would be costly to implement meaning that data can easily be sniffed or compromised by middle men.
23,2023, Implement A centralized connection between nodes like MQTT instead of peer-to-peer. MQTT has A broker where all The traffic is sent to/received from nodes.
23,2023,This will help us Implement integrity checks and make sure all The data comes from and goes to The real nodes.
23,2023," Cryptographically sign The code that each node runs, and make sure that only code signed by The whitelisted parties can be run, This will help us make sure that no malicious code can be ran to compromise The operation of The robot (like using stealth publisher).  Implement encryption in Communication between The nodes to ensure confidentiality."
23,2023,As a participant on this competition: - Learn the vulnerabilities of robotic systems and how security measures work for them.  Develop counter measurements for these vulnerabilities.
23,2023, Solve the security issues with ROS operated systems.
23,2023, Help preventing any planned attacks to sabotage construction sites.
23,2023, Contribute to the development and security of the fully automated systems that might be be used in future construction projects.  Keep the construction projects a safe place and ensure the safety of the workers.
23,2023,Motivation to sabotage:  - Cause problems to the construction project.
23,2023, Prove that robots cannot replace humans.
23,2023,  Be famous by sabotaging large projects.
24,2023,"To compromise the data collected by the robotic system, we employ a mix of traditional cyberattacks and creative methods, such as Network Masquerade and Control deception and Eavesdropping."
24,2023,We made sure these two approaches encompass other smaller attacks such as MITM and spoofing.
24,2023,"Network Masquerade and Control deception: the aim is to compromise the data collected (and operations) by manipulating the robot's communication network. This will involve making our computer appear as the master computer, thereby gaining control over the robot. The ultimate goal is to craft an illusion, making our computer seamlessly blend into the network and assume the role of the master computer, thereby gaining full control over the robot."
24,2023,"The attack begins with comprehensive network reconnaissance, deploying various scanning tools to collect critical information about the robot's communication network, including IP addresses, network topology, communication protocols, and data exchange patterns."
24,2023,"With this information we can employ IP spoofing techniques, crafting data packets with a source IP address that impeccably mirrors the Master computer's own IP address, using tools like Scapy. With deceptive packets in motion, we can  orchestrate a (MITM) setup, positioning our computer between the unsuspecting robot and the genuine Master computer, often through ARP spoofing, allowing us to redirect and control network traffic. This MITM configuration enables us to masterfully intercept every nuance of communication transpiring between the robot and the authentic Master computer. This includes the transmission of crucial command and control messages, the stream of sensor data that informs the robot's actions, and the entire gamut of communication channels within the Robot Operating System (ROS) network."
24,2023,"Eavesdropping with cloning and reply attacks: The aim here is to compromise data confidentiality and integrity by eavesdropping on encrypted communication, extracting vital information, subsequently trying to launch a ""cloning and replay"" assault."
24,2023,"We would start by identifying the focal point of the robotic system's encrypted communication. Before attempting to breach the encryption, we would conduct thorough reconnaissance, collecting data related to the cryptographic algorithms, keys, and communication protocols in use. We would then analyze the encryption algorithms, key exchange processes, and data transmission methods, seeking vulnerabilities."
24,2023,After identifying some pre-targeted  data packets we can start the cloning process.
24,2023,We can then replay these packets into the encrypted communication stream.
24,2023,"To all external observers we should hopefully appear as an authorized user, infiltrating the network without suspicion."
24,2023,Through this approach we compromise the data collected and at the same time gain a gateway to control the robotic system.  Infiltrating the Robot's Sensors Remotely: the aim is to extract crucial sensor data without physical contact with the robot. We start by Infiltration which involves identifying the robot's sensor communication channels while analyzing the system's architecture and communication technologies.
24,2023,"Then we understand the sensor protocols by understanding data formats and communication methods, whether industry-standard or proprietary."
24,2023,"Then we try to capture Silent Signals using some tools such as Wireshark and Aircrack-ng to eavesdrop on the robot's wireless communication, silently capturing data packets."
24,2023,"Then we use the art of deception by employing Man-in-the-Middle (MITM) attacks, to redirect network traffic via ARP spoofing and manipulate DNS responses, intercepting sensor data."
24,2023,"We can then uncover weaknesses, backdoors, and gaps in the robot's defenses, enabling remote access to sensor data using reverse engineering and vulnerability detection techniques. Then Code Manipulation comes into play whenever feasible where we execute remote code exploits within the robot's software, executing seamless interception of sensor data as it traverses the system and sending false calibrations for example."
24,2023," Denial of Service (DoS) attacks: the objective is to disrupt the robot's network's functionality and operations, impacting operational continuity, data availability, and system integrity through a series of ingenious DoS attacks."
24,2023,"We first conduct extensive reconnaissance to gather information about the network's architecture, communication protocols, and potential vulnerabilities. We then need to utilize advanced network mapping tools to pinpoint the communication nodes to identify some entry points in the network infrastructure."
24,2023,We then try to pinpoint any flaws in the network and analyze it.
24,2023,"Rather than relying on a straightforward volumetric attack, we develop a custom malware strain that can exploit the identified vulnerability."
24,2023,"This malware can manipulate the robot's communication protocols, causing excessive data traffic by overloading the communication channels, effectively disrupting the network's functionality.  Network Masquerade and Control deception: (refer back to the description given in previous question as it applies to both- compromising the data and the robot)."
24,2023,"Based on the attacks we mentioned above, here are the components we believe are the most vulnerable:   1) Network Infrastructure: Components related to the network infrastructure, including routers, switches, and communication protocols, are vulnerable to manipulation."
24,2023,"The attack relies on exploiting network weaknesses, such as ARP spoofing, to redirect and control traffic."
24,2023," Communication Interfaces: Components responsible for interfacing between the robot's control system and external devices are susceptible to being compromised. For instance, The WiFi router can be hijacked by  forcefully disconnecting the robot from the Wi-Fi network using DE authentication packets."
24,2023,"Additionally,  Any weaknesses in these interfaces could be exploited to insert our system (the attackers) into the communication flow."
24,2023,"Moreover, The robot's communication protocols may be manipulated to cause excessive data traffic, impacting its functionality."
24,2023," Data Transmission components: Components involved in data transmission, such as communication channels and encryption key exchange processes, are potential points of vulnerability. If these components are not properly secured, they become susceptible to eavesdropping and data interception."
24,2023," Sensor Communication Channels: The communication channels used by the robot's sensors, especially if they rely on wireless communication, are susceptible to interception and manipulation.  Sensor Protocols: Weaknesses in the protocols used by the sensors can be exploited to intercept and manipulate data.  Data Processing and Control: Components involved in data processing and control, such as the robot's operating system and software, may have vulnerabilities that allow remote code execution and manipulation of sensor data."
24,2023,"Network Architecture: Components of the network architecture, including communication nodes and entry points, are susceptible to DoS attacks if vulnerabilities are present. Examples of possible attacks that can compromise the Network: 1) Flooding Attacks: Attackers  can inundate the network's entry points with excessive traffic, causing resource depletion and network slowdown.  Botnet Assaults: Botnets can be deployed to overwhelm communication nodes, disrupting legitimate traffic.  Protocol Exploitation: Vulnerabilities in routing protocols can be exploited to divert or disrupt network traffic."
24,2023," Resource Exhaustion: Targeting specific resources, such as DNS servers, can lead to their exhaustion and unavailability."
24,2023," Application Layer Disruptions: Attackers target specific services or applications, impacting user experience."
24,2023,"As mentioned in the previous question, the security of the system is reliant on its weakest component which in this case is network infrastructure and communication interface."
